row_key,volume,printed_page,year,body,kind,set_from,summary,archive_org
p-XIII-13,XIII,13,1596,Moon,observation,GKS 316 folio,"Observationes Lunae (1596, Feb 4 Loca + Feb 22)",https://archive.org/details/operaomniaedidit13brahuoft/page/n31
p-XIII-14,XIII,14,1596,Moon,observation,GKS 316 folio,"Observationes Lunae (1596, Feb 22 Loca + Feb 23 + Mar 10–13); Moon–Pleiades",https://archive.org/details/operaomniaedidit13brahuoft/page/n32
p-XIII-15,XIII,15,1596,Moon,observation,GKS 316 folio,Mar 25 Moon + Lunar Eclipse 2 April 1596 (three observatories at Uraniborg),https://archive.org/details/operaomniaedidit13brahuoft/page/n33
p-XIII-21,XIII,21,1596,Moon,observation,GKS 316 folio,"Observationes Lunae (1596, Aug 23 + Oct 24)",https://archive.org/details/operaomniaedidit13brahuoft/page/n39
p-XIII-22,XIII,22,1596,Moon,observation,GKS 316 folio,Loca Lunae (Oct 24/25) + Oct 25 (apogee 1st epicycle) (1596),https://archive.org/details/operaomniaedidit13brahuoft/page/n40
p-XIII-23,XIII,23,1596,Moon,observation,GKS 316 folio,"Observationes Lunae (1596, Nov 2 + Nov 14 + Dec 1)",https://archive.org/details/operaomniaedidit13brahuoft/page/n41
p-XIII-25,XIII,25,1596,Saturn,observation,GKS 316 folio,"Observationes Saturni begin (1596, Jan 1–17)",https://archive.org/details/operaomniaedidit13brahuoft/page/n43
p-XIII-26,XIII,26,1596,Saturn,observation,GKS 316 folio,"Observationes Saturni (1596, Jan 17 Loca + Jan 29 + Feb 4 opposition)",https://archive.org/details/operaomniaedidit13brahuoft/page/n44
p-XIII-27,XIII,27,1596,Saturn,observation,GKS 316 folio,"Observationes Saturni (1596, Feb 4 Loca + Feb 15 opposition)",https://archive.org/details/operaomniaedidit13brahuoft/page/n45
p-XIII-28,XIII,28,1596,Saturn,observation,GKS 316 folio,"Observationes Saturni (1596, Feb 15 Loca + Feb 21–22 sextant calibration)",https://archive.org/details/operaomniaedidit13brahuoft/page/n46
p-XIII-29,XIII,29,1596,Saturn,observation,GKS 316 folio,"Observationes Saturni (1596, Feb 17–22) + Reductio loci (opposition Feb 15)",https://archive.org/details/operaomniaedidit13brahuoft/page/n47
p-XIII-30,XIII,30,1596,Saturn,observation,GKS 316 folio,"Observationes Saturni (1596, Feb 25 + Mar 7–9 + Apr 2 station)",https://archive.org/details/operaomniaedidit13brahuoft/page/n48
p-XIII-31,XIII,31,1596,Saturn,observation,GKS 316 folio,"Observationes Saturni (1596, Apr 25 Loca + May 10 + Dec 1 + Dec 12)",https://archive.org/details/operaomniaedidit13brahuoft/page/n49
p-XIII-32,XIII,32,1596,Jupiter,observation,GKS 316 folio,"Saturn Dec 12 (parallax) + Observationes Iovis begin (1596, Jan 3 + Jan 15)",https://archive.org/details/operaomniaedidit13brahuoft/page/n50
p-XIII-33,XIII,33,1596,Jupiter,observation,GKS 316 folio,"Observationes Iovis (1596, Jan 16 + Jan 26 + Jan 28/29 Loca)",https://archive.org/details/operaomniaedidit13brahuoft/page/n51
p-XIII-34,XIII,34,1596,Venus,observation,GKS 316 folio,"Observationes Iovis (1596, Jan 31 + Feb 3 + Feb 23 Loca + Feb 24); Jupiter–Venus",https://archive.org/details/operaomniaedidit13brahuoft/page/n52
p-XIII-35,XIII,35,1596,Venus,observation,GKS 316 folio,"Observationes Iovis (1596, Feb 25–29 Jupiter–Venus conjunction + Mar 6 Loca)",https://archive.org/details/operaomniaedidit13brahuoft/page/n53
p-XIII-36,XIII,36,1596,Jupiter,observation,GKS 316 folio,"Observationes Iovis (1596, Jul 16 + Jul 23 Loca + obs-vs-calculi + Aug 8 retrograde/opposition)",https://archive.org/details/operaomniaedidit13brahuoft/page/n54
p-XIII-37,XIII,37,1596,Jupiter,observation,GKS 316 folio,"Observationes Iovis (1596, Aug 8 Loca + Oct 1 + Oct 9); opposition approach",https://archive.org/details/operaomniaedidit13brahuoft/page/n55
p-XIII-38,XIII,38,1596,Jupiter,observation,GKS 316 folio,"Observationes Iovis (1596, Oct 9 Loca + Oct 12 + Oct 15); opposition, three-calculi",https://archive.org/details/operaomniaedidit13brahuoft/page/n56
p-XIII-39,XIII,39,1596,Jupiter,observation,GKS 316 folio,"Observationes Iovis (1596, Oct 15 Loca + Oct 22); opposition, three-calculi",https://archive.org/details/operaomniaedidit13brahuoft/page/n57
p-XIII-40,XIII,40,1596,Jupiter,observation,GKS 316 folio,"Observationes Iovis (1596, Oct 24 + Oct 25 + Oct 26); retrograde loop",https://archive.org/details/operaomniaedidit13brahuoft/page/n58
p-XIII-41,XIII,41,1596,Jupiter,observation,GKS 316 folio,"Observationes Iovis (1596, Dec 5 station/trine + Dec 12 Loca); parallax",https://archive.org/details/operaomniaedidit13brahuoft/page/n59
p-XIII-42,XIII,42,1596,Jupiter,observation,GKS 316 folio,"Observationes Iovis (1596, Dec 13 second station + Dec 20 becoming direct)",https://archive.org/details/operaomniaedidit13brahuoft/page/n60
p-XIII-43,XIII,43,1596,Sun,observation,GKS 316 folio,Jupiter Dec 24 + Reductio ♃ ad oppositum Solis + Observationes Martis begin (1596),https://archive.org/details/operaomniaedidit13brahuoft/page/n61
p-XIII-44,XIII,44,1596,Mars,observation,GKS 316 folio,"Observationes Martis (1596, Jan 2 cont. + Jan 12 + Jan 16 Loca + Jan 22)",https://archive.org/details/operaomniaedidit13brahuoft/page/n62
p-XIII-45,XIII,45,1596,Mars,observation,GKS 316 folio,"Observationes Martis (1596, Jan 20 Loca + Jan 21 + Feb 3)",https://archive.org/details/operaomniaedidit13brahuoft/page/n63
p-XIII-46,XIII,46,1596,Mars,observation,GKS 316 folio,"Observationes Martis (1596, Feb 3 Loca + Feb 24 + Mar 5 latitude + Mar 9)",https://archive.org/details/operaomniaedidit13brahuoft/page/n64
p-XIII-47,XIII,47,1596,Mars,observation,GKS 316 folio,"Observationes Martis (1596, Mar 9 Loca + Mar 14 Loca + Mar 22)",https://archive.org/details/operaomniaedidit13brahuoft/page/n65
p-XIII-48,XIII,48,1596,Mars,observation,GKS 316 folio,"Mars (Apr 25 Loca + May 14) + Observationes Veneris begin (1596, Jan 29 + Jan 31)",https://archive.org/details/operaomniaedidit13brahuoft/page/n66
p-XIII-49,XIII,49,1596,Venus,observation,GKS 316 folio,Venus refraction correction (spherical triangles) + Loca Feb 23 + Feb 24–25 (1596),https://archive.org/details/operaomniaedidit13brahuoft/page/n67
p-XIII-50,XIII,50,1596,Venus,observation,GKS 316 folio,"Observationes Veneris (1596, Feb 25 cont. + Feb 26 + Feb 29 Loca + Mar 6 Loca + Mar 9)",https://archive.org/details/operaomniaedidit13brahuoft/page/n68
p-XIII-51,XIII,51,1596,Venus,observation,GKS 316 folio,"Observationes Veneris (1596, Mar 9 Loca + Mar 14 Loca + Mar 16 + Apr 26 + May 10)",https://archive.org/details/operaomniaedidit13brahuoft/page/n69
p-XIII-52,XIII,52,1596,Venus,observation,GKS 316 folio,"Observationes Veneris (1596, Jun 4 Loca + Jun 11 Loca three-calculi + Jun 20 max elongation)",https://archive.org/details/operaomniaedidit13brahuoft/page/n70
p-XIII-53,XIII,53,1596,Venus,observation,GKS 316 folio,"Observationes Veneris (1596, Jun 20 Loca + Jul 2 + Jul 5 max digression + Jul 8)",https://archive.org/details/operaomniaedidit13brahuoft/page/n71
p-XIII-54,XIII,54,1596,Venus,observation,GKS 316 folio,"Observationes Veneris (1596, Jul 9 Loca + Nov 20 morning max digression + Dec 1 + Dec 12)",https://archive.org/details/operaomniaedidit13brahuoft/page/n72
p-XIII-55,XIII,55,1596,Venus,observation,GKS 316 folio,"Venus Dec 12–14 + Observationes Mercurii begin (1596, Mar 8: first sighting + ♃ conjunction)",https://archive.org/details/operaomniaedidit13brahuoft/page/n73
p-XIII-56,XIII,56,1596,Mercury,observation,GKS 316 folio,"Observationes Mercurii (1596, Mar 9 Loca + Mar 10 + Mar 11 Loca + Mar 14 + Mar 15 max digression)",https://archive.org/details/operaomniaedidit13brahuoft/page/n74
p-XIII-57,XIII,57,1596,Mercury,observation,GKS 316 folio,"Observationes Mercurii (1596, Mar 15 cont.); magnitude estimate + refraction method",https://archive.org/details/operaomniaedidit13brahuoft/page/n75
p-XIII-58,XIII,58,1596,Mercury,observation,GKS 316 folio,"Observationes Mercurii (1596, Mar 16 Loca + Mar 17 Loca + Mar 18 max digression)",https://archive.org/details/operaomniaedidit13brahuoft/page/n76
p-XIII-59,XIII,59,1596,Mercury,observation,GKS 316 folio,"Observationes Mercurii (1596, Mar 18 Loca + Mar 22 Loca); triangulation",https://archive.org/details/operaomniaedidit13brahuoft/page/n77
p-XIII-62,XIII,62,,Fixed stars,observation,,Catalogus Stellarum: ERIDANUS (informes star catalogue),https://archive.org/details/operaomniaedidit13brahuoft/page/n80
p-XIII-64,XIII,64,,Fixed stars,observation,,Catalogus Stellarum: INFORMES CIRCA LEONEM,https://archive.org/details/operaomniaedidit13brahuoft/page/n82
p-XIII-65,XIII,65,1595,Fixed stars,observation,,"Catalogus Stellarum: ERICHTONIUS (Auriga), ad Annum 1595 completum",https://archive.org/details/operaomniaedidit13brahuoft/page/n83
p-XIII-66,XIII,66,,Fixed stars,observation,,Catalogus Stellarum: Auriga informes + Milky-Way informes + Orion informes,https://archive.org/details/operaomniaedidit13brahuoft/page/n84
p-XIII-67,XIII,67,1595,Fixed stars,observation,,Catalogus Stellarum: Orion informes + informes between Orion & Milky Way above Canis Maior (ad annum 1595 completum),https://archive.org/details/operaomniaedidit13brahuoft/page/n85
p-XIII-68,XIII,68,,Fixed stars,observation,,Catalogus Stellarum: Monoceros informes + HYDRA,https://archive.org/details/operaomniaedidit13brahuoft/page/n86
p-XIII-69,XIII,69,1595,Fixed stars,observation,,Catalogus Stellarum: HYDRA + CRATER (ad annum 1595 completum),https://archive.org/details/operaomniaedidit13brahuoft/page/n87
p-XIII-71,XIII,71,1595,Fixed stars,observation,,Catalogus Stellarum: CANIS MINOR informes + INFORMES INTER GEMINOS (ad annum 1595 completum),https://archive.org/details/operaomniaedidit13brahuoft/page/n89
p-XIII-74,XIII,74,,Fixed stars,observation,,Catalogus Stellarum: BOOTES + INFORMES CIRCA ♎ SUPRA ♍,https://archive.org/details/operaomniaedidit13brahuoft/page/n92
p-XIII-75,XIII,75,1595,Fixed stars,observation,,Catalogus Stellarum: informes Scorpio/Libra + OPHIUCHI SERPENS (ad annum 1595 completum),https://archive.org/details/operaomniaedidit13brahuoft/page/n93
p-XIII-76,XIII,76,,Fixed stars,observation,,Catalogus Stellarum: Ophiuchus/Serpens + ANTINOUS + INFORMES CIRCA URSAM MINOREM,https://archive.org/details/operaomniaedidit13brahuoft/page/n94
p-XIII-77,XIII,77,,Fixed stars,observation,,Catalogus Stellarum: INFORMES CIRCA OPHIUCHUM in Via Lactea (final catalogue page),https://archive.org/details/operaomniaedidit13brahuoft/page/n95
p-XIII-79,XIII,79,1597,Sun,observation,GKS 316 folio,1597: Mar 14–15 Sol + Observationes Lunae begin (Jan 17–20),https://archive.org/details/operaomniaedidit13brahuoft/page/n97
p-XIII-80,XIII,80,1597,Moon,observation,GKS 316 folio,"Observationes Lunae (1597, Jan 20 cont. + Feb 10 + Feb 15 Halo + Feb 22 full Moon)",https://archive.org/details/operaomniaedidit13brahuoft/page/n98
p-XIII-81,XIII,81,1597,Moon,observation,GKS 316 folio,"Observationes Lunae (1597, Feb 22 dual-limb prosthaphaeresis + Mar 14 + Mar 15)",https://archive.org/details/operaomniaedidit13brahuoft/page/n99
p-XIII-82,XIII,82,1597,Moon,observation,GKS 316 folio,"Loca Lunae (Mar 15) + Observationes Saturni begin (1597, Jan 4 + Jan 17)",https://archive.org/details/operaomniaedidit13brahuoft/page/n100
p-XIII-83,XIII,83,1597,Saturn,observation,GKS 316 folio,"Observationes Saturni (1597, Jan 19 + Jan 22 + Feb 7 + Feb 8 + Feb 10)",https://archive.org/details/operaomniaedidit13brahuoft/page/n101
p-XIII-84,XIII,84,1597,Saturn,observation,GKS 316 folio,"Observationes Saturni (1597, Feb 10 cont. + Feb 18 + Feb 22 + Feb 22 midnight near opposition)",https://archive.org/details/operaomniaedidit13brahuoft/page/n102
p-XIII-85,XIII,85,1597,Saturn,observation,GKS 316 folio,"Observationes Saturni (1597, Feb 28 exact opposition + eccentric-regulation note)",https://archive.org/details/operaomniaedidit13brahuoft/page/n103
p-XIII-87,XIII,87,1597,Saturn,observation,GKS 316 folio,"Saturn Reductio ad oppositum (Feb 27 1597) + Mar 2; dual-sextant, Denebola baseline",https://archive.org/details/operaomniaedidit13brahuoft/page/n105
p-XIII-88,XIII,88,1597,Saturn,observation,GKS 316 folio,"Observationes Saturni (1597, Mar 2 Loca + Mar 3)",https://archive.org/details/operaomniaedidit13brahuoft/page/n106
p-XIII-89,XIII,89,1597,Saturn,observation,GKS 316 folio,"Observationes Saturni (1597, Mar 3 cont. + Mar 4 + Mar 6 + Mar 7)",https://archive.org/details/operaomniaedidit13brahuoft/page/n107
p-XIII-90,XIII,90,1597,Jupiter,observation,GKS 316 folio,"Saturn (Mar 9 + Mar 10) + Observationes Iovis begin (1597, Jan 3)",https://archive.org/details/operaomniaedidit13brahuoft/page/n108
p-XIII-91,XIII,91,1597,Jupiter,observation,GKS 316 folio,"Observationes Iovis (1597, Jan 3 cont. + Jan 8 Loca + Jan 17 + Jan 21)",https://archive.org/details/operaomniaedidit13brahuoft/page/n109
p-XIII-92,XIII,92,1597,Jupiter,observation,GKS 316 folio,"Observationes Iovis (1597, Jan 21 cont. + Feb 8 + Feb 10 sextile + Feb 15 + Feb 20 quadrature)",https://archive.org/details/operaomniaedidit13brahuoft/page/n110
p-XIII-93,XIII,93,1597,Jupiter,observation,GKS 316 folio,"Observationes Iovis (1597, Feb 21 + Feb 22 + Feb 28 sextile + Mar 2 + Mar 5)",https://archive.org/details/operaomniaedidit13brahuoft/page/n111
p-XIII-94,XIII,94,1597,Jupiter,observation,GKS 316 folio,"Observationes Iovis (1597, Mar 9 + Mar 10 + Mar 11 + Mar 12 + Mar 14 + Mar 15)",https://archive.org/details/operaomniaedidit13brahuoft/page/n112
p-XIII-95,XIII,95,1597,Venus,observation,GKS 316 folio,Jupiter Loca (Mar 15) + Observationes Veneris begin (Feb 11) + Observationes Mercurii begin (Mar 3) (1597),https://archive.org/details/operaomniaedidit13brahuoft/page/n113
p-XIII-96,XIII,96,1597,Mercury,observation,GKS 316 folio,"Observationes Mercurii (1597, Mar 3 Loca + Mar 4 max digression)",https://archive.org/details/operaomniaedidit13brahuoft/page/n114
p-XIII-97,XIII,97,1597,Mercury,observation,GKS 316 folio,"Observationes Mercurii (1597, Mar 4 Loca + Mar 5 max digression + Mar 6 + Mar 7 + Mar 9)",https://archive.org/details/operaomniaedidit13brahuoft/page/n115
p-XIII-99,XIII,99,1597,Mercury,observation,GKS 316 folio,"Mercury comparison-star charts (1597, Mar 3–5); Camelopardalis identifications",https://archive.org/details/operaomniaedidit13brahuoft/page/n117
p-XIII-100,XIII,100,1597,Mercury,observation,GKS 316 folio,"Mercury comparison-star chart cont. (1597, Mar 9–10); modern IDs",https://archive.org/details/operaomniaedidit13brahuoft/page/n118
p-XIII-121,XIII,121,1598,Sun,observation,GKS 317 folio,Solar eclipse phase diagrams (1598); Kepler annotation,https://archive.org/details/operaomniaedidit13brahuoft/page/n139
p-XIII-131,XIII,131,1598,Moon,observation,GKS 317 folio,Lunar-eclipse reduction (1598) + Observationes Saturni begin (Feb 16),https://archive.org/details/operaomniaedidit13brahuoft/page/n149
p-XIII-134,XIII,134,1598,Saturn,observation,GKS 317 folio,Observationes Saturni (1598): Wandsbek pole-altitude 53°35′ + Mar 7,https://archive.org/details/operaomniaedidit13brahuoft/page/n152
p-XIII-135,XIII,135,1598,Saturn,observation,GKS 317 folio,Observationes Saturni (1598): Wandsbek pole reconciliation + Loca three-calculi + Mar 9,https://archive.org/details/operaomniaedidit13brahuoft/page/n153
p-XIII-136,XIII,136,1598,Saturn,observation,GKS 317 folio,"Observationes Saturni (1598, Mar 13 azimuthal-quadrant session + Mar 14) at Wandsbek",https://archive.org/details/operaomniaedidit13brahuoft/page/n154
p-XIII-137,XIII,137,1598,Saturn,observation,GKS 317 folio,"Observationes Saturni (1598, Mar 14 cont. + Mar 15 + Mar 16 + Mar 18 + Mar 20) at Wandsbek",https://archive.org/details/operaomniaedidit13brahuoft/page/n155
p-XIII-138,XIII,138,1598,Saturn,observation,GKS 317 folio,"Observationes Saturni (1598, Mar 21 cont. + Mar 24 + Mar 30 + May 26 second station) at Wandsbek",https://archive.org/details/operaomniaedidit13brahuoft/page/n156
p-XIII-139,XIII,139,1598,Jupiter,observation,GKS 317 folio,Saturn Recapitulatio + Loca table (1598) + Observationes Iovis begin (Feb 21–25),https://archive.org/details/operaomniaedidit13brahuoft/page/n157
p-XIII-140,XIII,140,1598,Jupiter,observation,GKS 317 folio,"Observationes Iovis (1598, Feb 25 cont. + Mar 2 + Mar 7 + Mar 30 + Apr 1 + Apr 25) at Wandsbek",https://archive.org/details/operaomniaedidit13brahuoft/page/n158
p-XIII-142,XIII,142,1598,Mars,observation,GKS 317 folio,"Observationes Martis begin (1598, Feb 7 + Feb 21 + Feb 23) at Wandsbek",https://archive.org/details/operaomniaedidit13brahuoft/page/n160
p-XIII-143,XIII,143,1598,Mars,observation,GKS 317 folio,"Observationes Martis (1598, Mar 4 + Mar 6 alignment + reference table) at Wandsbek",https://archive.org/details/operaomniaedidit13brahuoft/page/n161
p-XIII-144,XIII,144,1598,Mars,observation,GKS 317 folio,"Observationes Martis (1598, Mar 7 alignment diagram + Mar 9) at Wandsbek",https://archive.org/details/operaomniaedidit13brahuoft/page/n162
p-XIII-145,XIII,145,1598,Mars,observation,GKS 317 folio,Mars (Mar 9 + Mar 30 + May 10 + Sep 18 note) + Observationes Veneris begin (Feb 7 + Feb 16) (1598),https://archive.org/details/operaomniaedidit13brahuoft/page/n163
p-XIII-147,XIII,147,1598,Venus,observation,GKS 317 folio,"Observationes Veneris (1598, Feb 16 cont. + Feb 22 + Mar 3 + Mar 4) at Wandsbek",https://archive.org/details/operaomniaedidit13brahuoft/page/n165
p-XIII-148,XIII,148,1598,Venus,observation,GKS 317 folio,"Observationes Veneris (1598, Mar 7 + Mar 8 + Mar 15 + Mar 16) at Wandsbek; azimuthal-quadrant/Polaris",https://archive.org/details/operaomniaedidit13brahuoft/page/n166
p-XIII-174,XIII,174,1599,Jupiter,observation,GKS 317 folio,"1599, Jupiter observations (distances to Aldebaran, Regulus, Moon's horn); reduction ""Ad diem 9 Ianuarij""",https://archive.org/details/operaomniaedidit13brahuoft/page/n192
p-XIII-175,XIII,175,1599,Jupiter,observation,GKS 317 folio,"1599, Jupiter reductions (Ad diem 10/13/15/28 Ianuarij) + Feb–Mar 1599 distance observations",https://archive.org/details/operaomniaedidit13brahuoft/page/n193
p-XIII-181,XIII,181,1599,Mars,observation,GKS 317 folio,"1599, Mars (♂) observations DIE 14 & 31 DECEMBRIS at Benátky; reduced Mars place; Oct 1599 longitude/latitude comparison table",https://archive.org/details/operaomniaedidit13brahuoft/page/n199
p-XIII-182,XIII,182,1599,Fixed stars,observation,GKS 317 folio,"1599, ALTITUDINES MERIDIANÆ & DISTANTIÆ FIXARUM (fixed-star meridian altitudes & distances), DIE 2 / 8 / 9 / 10 IANUARIJ",https://archive.org/details/operaomniaedidit13brahuoft/page/n200
p-XIII-183,XIII,183,1599,,observation,GKS 317 folio,"1599, fixed-star distances continued, DIE 15 / 17 / 23 / 24 / 28 IANUARIJ; Sextant-parallax notes",https://archive.org/details/operaomniaedidit13brahuoft/page/n201
p-XIII-184,XIII,184,1599,,observation,GKS 317 folio,"1599, fixed-star meridian altitudes & distances, DIE 9 / 20 / 28 FEBRUARIJ, 14 / 16 / 20 / 22 MARTIJ; cross-checks against ""liber Epibolarum""",https://archive.org/details/operaomniaedidit13brahuoft/page/n202
p-XIII-187,XIII,187,1599,,observation,GKS 317 folio,"1599, Aug pole-altitude determination; OBSERUATIONES HABITÆ IN ARCE CÆSAREANA BENNACHIA (observations at the Imperial castle Benátky), DIE 28 AUG, 3 / 12 / 13 / 14 OCTOBRIS; pole-elevation inquiry table",https://archive.org/details/operaomniaedidit13brahuoft/page/n205
p-XIII-193,XIII,193,1600,Sun,observation,GKS 318 folio; GKS 317 folio,"OBSERUATIONES ANNI 1600 / OBSERUATIONES SOLIS; DIE 2 / 5 / 19 / 23 IANUARIJ — solar meridian altitudes, refraction, and armillary-declination checks",https://archive.org/details/operaomniaedidit13brahuoft/page/n211
p-XIII-201,XIII,201,1600,Sun,observation,GKS 318 folio; GKS 317 folio,"1600, solar meridian altitudes DIE 14 (corr.) / 27 / 28 / 30 DECEMBRIS; then OBSERUATIONES LUNÆ — computation of the lunar eclipse of 30 Jan 1600",https://archive.org/details/operaomniaedidit13brahuoft/page/n219
p-XIII-203,XIII,203,1600,Moon,observation,GKS 318 folio; GKS 317 folio,"1600, lunar observations; Saturn–Moon ascensional-difference reduction, then DIE 9 / 21 / 23 / 25 MARTIJ Moon distances",https://archive.org/details/operaomniaedidit13brahuoft/page/n221
p-XIII-207,XIII,207,1600,Saturn,observation,GKS 318 folio; GKS 317 folio,"1600, Saturn: summary table of observed vs Alfonsine vs Copernican longitude & latitude; DIE 3 / 16 / 25 MARTIJ & 4 APRILIS Saturn distance observations",https://archive.org/details/operaomniaedidit13brahuoft/page/n225
p-XIII-208,XIII,208,1600,Saturn,observation,GKS 318 folio; GKS 317 folio,"1600, Saturn (♄) distance observations DIE 7 / 10 / 11 / 12 / 13 / 14 APRILIS, VESPERI (distances to Spica, the lances of Libra, 3rd wing of Virgo, Arcturus)",https://archive.org/details/operaomniaedidit13brahuoft/page/n226
p-XIII-209,XIII,209,1600,Saturn,observation,GKS 318 folio; GKS 317 folio,"1600, Saturn (♄) distance observations continued, DIE 16 / 17 / 18 / 19 / 20 APRILIS, VESPERI; note on unreliable hazy-night data",https://archive.org/details/operaomniaedidit13brahuoft/page/n227
p-XIII-210,XIII,210,1600,Saturn,observation,GKS 318 folio; GKS 317 folio,"1600, DIE 27 APRILIS Saturn distances; then ""Sequitur Calculus ♄"" — the dense right-ascension reduction table for Saturn (Apr 1600)",https://archive.org/details/operaomniaedidit13brahuoft/page/n228
p-XIII-211,XIII,211,1600,Saturn,observation,GKS 318 folio; GKS 317 folio,"1600, Summary recapitulation of April Saturn observations near opposition (observed vs Alfonsine vs Copernican longitude & latitude); computation of Saturn's longitude at its opposition to the mean Sun, 16 Apr 1600, per the Tychonic restitution",https://archive.org/details/operaomniaedidit13brahuoft/page/n229
p-XIII-212,XIII,212,1600,Saturn,observation,GKS 318 folio; GKS 317 folio,"1600, Saturn: Ephemerides comparison + exact recapitulation of April opposition observations; DIE 2 / 3 / 21 / 26 MAIJ Saturn distances",https://archive.org/details/operaomniaedidit13brahuoft/page/n230
p-XIII-213,XIII,213,1600,Jupiter,observation,GKS 318 folio; GKS 317 folio,"1600, Saturn DIE 9 / 26 / 27 / 28 IUNIJ; then OBSERUATIONES IOVIS — Jupiter observations beginning 1 / 5 / 20 IANUARII 1600",https://archive.org/details/operaomniaedidit13brahuoft/page/n231
p-XIII-216,XIII,216,1600,Jupiter,observation,GKS 318 folio; GKS 317 folio,"1600, Jupiter: computation table from observations before opposition (Feb, observed vs Alfonsine vs Copernican longitude & latitude); DIE 2 / 9 / 15 / 21 / 23 MARTIJ Jupiter observations + reductions",https://archive.org/details/operaomniaedidit13brahuoft/page/n234
p-XIII-217,XIII,217,1600,Jupiter,observation,GKS 318 folio; GKS 317 folio,"1600, Jupiter distance observations DIE 25 / 26 MARTIJ, 1 / 4 / 6 / 11 / 27 APRILIS, VESPERI + reductions",https://archive.org/details/operaomniaedidit13brahuoft/page/n235
p-XIII-218,XIII,218,1600,Jupiter,observation,GKS 318 folio; GKS 317 folio,"1600, Jupiter distance observations DIE 2 / 3 / 12 MAIJ, 9 / 27 IUNIJ; reductions for 27 Apr–3 May; note on observing from the garden by the new larger house",https://archive.org/details/operaomniaedidit13brahuoft/page/n236
p-XIII-221,XIII,221,1600,Mars,observation,GKS 318 folio; GKS 317 folio,"1600, Mars (♂): reduced places for the nights before 22 & 24 Ianuarij; determination of Mars's opposition (☍) with the mean Sun, 19 Jan 1600; comparison with the Tychonic restitution, Copernicus, and Alfonsine",https://archive.org/details/operaomniaedidit13brahuoft/page/n239
p-XIII-224,XIII,224,1600,Mars,observation,GKS 318 folio; GKS 317 folio,"1600, Mars (♂) DIE 15 / 16 MARTIJ observations; Calculus Martis (reduced places 2/9/15/16 Mar); Summary recapitulation (observed vs Alfonsine vs Copernican longitude & latitude)",https://archive.org/details/operaomniaedidit13brahuoft/page/n242
p-XIII-225,XIII,225,1600,Mars,observation,GKS 318 folio; GKS 317 folio,"1600, Mars (♂) distance observations DIE 23 / 25 / 26 MARTIJ, 6 / 7 / 11 / 12 APRILIS, VESPERI; reduced place for 7 Apr; note Mars near the trine of the Sun at max annual-orbit parallax",https://archive.org/details/operaomniaedidit13brahuoft/page/n243
p-XIII-226,XIII,226,1600,Mars,observation,GKS 318 folio; GKS 317 folio,"Observationes Martis (♂), Aprilis–Junij 1600; with calculus of the ♃–♂ conjunction",https://archive.org/details/operaomniaedidit13brahuoft/page/n244
p-XIII-231,XIII,231,1600,Venus,observation,GKS 318 folio; GKS 317 folio,"Observationes Veneris (♀), 14–15 Februarij 1600",https://archive.org/details/operaomniaedidit13brahuoft/page/n249
p-XIII-241,XIII,241,1600,,observation,GKS 318 folio; GKS 317 folio,"Observationes 1600 (sextant checks); OBSERUATIONES PRAGÆ HABITÆ — observations made at Prague, 25 & 29 Dec.; table of fixed stars for 1600",https://archive.org/details/operaomniaedidit13brahuoft/page/n259
p-XIII-244,XIII,244,,Mars,observation,GKS 318 folio; GKS 317 folio,"OBSERUATIONES FABRICIJ (Saturn ♄, Sept.–Dec.); OBSERUATIONES MARTIS (Mars ♂, Jan.–Feb.)",https://archive.org/details/operaomniaedidit13brahuoft/page/n262
p-XIII-254,XIII,254,1601,Sun,observation,GKS 318 folio; GKS 317 folio,"Altitudines meridianæ Solis (☉), 30 Martij – 13 Aprilis 1601; instrument cross-checks",https://archive.org/details/operaomniaedidit13brahuoft/page/n272
p-XIII-255,XIII,255,1601,Sun,observation,GKS 318 folio; GKS 317 folio,"Altitudines meridianæ Solis (☉), 14–20 Aprilis 1601; instrument cross-checks",https://archive.org/details/operaomniaedidit13brahuoft/page/n273
p-XIII-256,XIII,256,1601,Sun,observation,GKS 318 folio; GKS 317 folio,"Altitudines meridianæ Solis (☉), 21 Aprilis – 4 Maij 1601; instrument cross-checks",https://archive.org/details/operaomniaedidit13brahuoft/page/n274
p-XIII-257,XIII,257,1601,Sun,observation,GKS 318 folio; GKS 317 folio,"Altitudines meridianæ Solis (☉), 7 Maij – 29 Junij 1601; instrument cross-checks",https://archive.org/details/operaomniaedidit13brahuoft/page/n275
p-XIII-258,XIII,258,1601,Sun,observation,GKS 318 folio; GKS 317 folio,"Altitudines meridianæ Solis (☉), 3 Julij – 1 Augusti 1601; instrument cross-checks",https://archive.org/details/operaomniaedidit13brahuoft/page/n276
p-XIII-259,XIII,259,1601,Sun,observation,GKS 318 folio; GKS 317 folio,"Altitudines meridianæ Solis (☉), 5 Augusti – 11 Octobris 1601; then OBSERUATIONES SATURNI (♄), 4 Martij / 4 Aprilis",https://archive.org/details/operaomniaedidit13brahuoft/page/n277
p-XIII-260,XIII,260,1601,Saturn,observation,GKS 318 folio; GKS 317 folio,"OBSERUATIONES SATURNI (♄), 6–19 Aprilis 1601; with calculus of Saturn's place",https://archive.org/details/operaomniaedidit13brahuoft/page/n278
